coord_lon,coord_lat,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
27.9,43.2,1678050000,3,340.46,0,7.97,52.21,2.32,26.67,28.89,0.75
27.9,43.2,1678053600,3,360.49,0,9.68,47.21,2.65,28.34,30.7,0.89
27.9,43.2,1678057200,3,373.84,0,11.65,42.2,2.86,29.21,31.64,1
27.9,43.2,1678060800,3,377.18,0.01,13.37,36.12,2.8,28.38,31.15,0.99
27.9,43.2,1678064400,3,367.16,0.01,12.51,34.33,2.24,27.96,30.98,0.81
27.9,43.2,1678068000,3,343.8,0,9.6,41.13,1.85,26.93,29.68,0.66
27.9,43.2,1678071600,2,317.1,0,7.8,50.78,1.82,21.05,23.16,0.68
27.9,43.2,1678075200,2,290.39,0,6.43,59.37,1.97,12.8,14.37,0.87
27.9,43.2,1678078800,2,283.72,0,6.68,62.23,2.44,8.45,9.91,1.14
27.9,43.2,1678082400,2,287.06,0.06,7.71,65.09,2.89,7.01,8.49,1.42
27.9,43.2,1678086000,2,273.7,0.34,7.37,72.24,3.01,5.81,7.14,1.65
27.9,43.2,1678089600,2,267.03,0.95,6.51,76.53,3.1,4.98,6.32,1.71
27.9,43.2,1678093200,2,253.68,1.17,4.67,79.39,2.8,4.34,5.69,1.63
27.9,43.2,1678096800,2,233.65,0.52,2.03,91.55,1.56,3.45,4.3,1.41
27.9,43.2,1678100400,3,223.64,0.27,1.2,100.14,1.24,2.77,3.33,1.39
27.9,43.2,1678104000,3,223.64,0.23,1.16,101.57,1.27,2.71,3.25,1.38
27.9,43.2,1678107600,2,226.97,0.39,2.06,98.71,1.64,3.31,4.01,1.31
27.9,43.2,1678111200,2,233.65,0.45,2.91,94.41,1.88,4,4.86,1.22
27.9,43.2,1678114800,2,236.99,0.3,3.6,91.55,1.85,4.39,5.34,1.08
27.9,43.2,1678118400,2,250.34,0.07,5.65,84.4,1.97,5.34,6.51,0.89
27.9,43.2,1678122000,2,287.06,0,9.08,74.39,2.38,7.11,8.94,0.93
27.9,43.2,1678125600,2,330.45,0,13.19,61.51,2.86,9.62,12.36,1.14
27.9,43.2,1678129200,2,350.48,0,14.74,51.5,3.04,11.04,14.36,1.14
27.9,43.2,1678132800,2,347.14,0,14.22,47.92,3.13,11.37,14.79,1.09
27.9,43.2,1678136400,2,337.12,0,13.54,46.49,3.19,11.25,14.49,1.14
27.9,43.2,1678140000,2,313.76,0,12,45.78,2.89,10.34,13.2,1.01
27.9,43.2,1678143600,1,287.06,0,9.68,43.63,2.29,9.39,11.8,0.72
27.9,43.2,1678147200,1,277.04,0,8.31,39.34,1.91,9.43,11.43,0.53
27.9,43.2,1678150800,2,287.06,0,8.05,36.12,1.65,10.43,12.04,0.48
27.9,43.2,1678154400,2,297.07,0,7.71,36.12,1.58,11.17,12.57,0.42
27.9,43.2,1678158000,2,297.07,0,7.03,37.91,1.58,11.16,12.43,0.37
27.9,43.2,1678161600,2,297.07,0,6.77,40.05,1.76,11.08,12.35,0.36
27.9,43.2,1678165200,2,307.08,0.01,7.8,41.13,2.38,12.44,14.05,0.47
27.9,43.2,1678168800,2,327.11,0.53,9.08,42.56,3.07,14.74,16.77,0.55
27.9,43.2,1678172400,2,313.76,1.66,7.03,50.07,3.43,15.99,18.07,0.48
27.9,43.2,1678176000,2,297.07,1.82,5.18,56.51,3.22,16.22,18.27,0.41
27.9,43.2,1678179600,2,280.38,1.42,3.81,64.37,2.77,15.27,17.08,0.36
27.9,43.2,1678183200,2,270.37,0.78,3.64,70.1,2.26,13.73,15.39,0.32
27.9,43.2,1678186800,2,263.69,0.77,3.51,72.96,2.09,12.21,13.97,0.28
27.9,43.2,1678190400,2,260.35,0.71,3.04,78.68,1.97,10.93,12.63,0.26
27.9,43.2,1678194000,2,257.02,0.66,3.04,81.54,1.89,9.88,11.39,0.29
27.9,43.2,1678197600,2,260.35,0.59,3.56,80.11,1.83,8.73,10.09,0.34
27.9,43.2,1678201200,2,260.35,0.41,4.54,77.25,1.8,7.55,8.83,0.36
27.9,43.2,1678204800,2,267.03,0.09,6.25,71.53,1.91,6.76,8.12,0.43
27.9,43.2,1678208400,2,280.38,0,7.63,65.8,2.09,6.45,8.13,0.59
27.9,43.2,1678212000,2,297.07,0,8.4,60.8,2.24,6.43,8.49,0.72
27.9,43.2,1678215600,1,300.41,0,8.14,58.65,2.21,6.1,8.27,0.7
27.9,43.2,1678219200,1,293.73,0,7.8,59.37,2.21,5.61,7.67,0.67
27.9,43.2,1678222800,2,277.04,0,7.28,61.51,2.18,4.89,6.62,0.66
27.9,43.2,1678226400,2,260.35,0,6.17,65.09,2.09,4.76,6.12,0.56
27.9,43.2,1678230000,2,257.02,0,5.74,64.37,2.09,6.06,7.34,0.44
27.9,43.2,1678233600,2,260.35,0,5.57,62.23,2.18,7.69,9.06,0.36
27.9,43.2,1678237200,1,267.03,0,5.83,57.22,2.21,9.39,10.93,0.36
27.9,43.2,1678240800,2,273.7,0,6.17,50.07,2.12,10.91,12.69,0.39
27.9,43.2,1678244400,2,277.04,0,6.6,42.92,2.15,12.39,14.4,0.45
27.9,43.2,1678248000,2,287.06,0.01,7.54,36.48,2.29,13.92,16.18,0.51
27.9,43.2,1678251600,2,317.1,0.03,9.6,30.4,2.53,16.51,19.41,0.62
27.9,43.2,1678255200,2,347.14,1.01,11.31,28.97,2.68,18.75,22.27,0.63
27.9,43.2,1678258800,2,317.1,1.9,7.8,43.27,2.56,16.69,19.86,0.49
27.9,43.2,1678262400,2,317.1,2.77,6.85,44.7,2.65,16.01,19.58,0.59
27.9,43.2,1678266000,2,320.43,3.1,6.6,47.21,2.89,15.69,19.58,0.73
27.9,43.2,1678269600,2,303.75,2.46,5.74,55.79,2.95,14.85,18.59,0.75
27.9,43.2,1678273200,2,283.72,1.66,4.88,69.38,2.83,13.27,16.43,0.66
27.9,43.2,1678276800,2,273.7,1.31,4.54,77.25,2.8,11.71,14.43,0.58
27.9,43.2,1678280400,2,270.37,1.15,4.67,80.11,2.89,10.27,12.68,0.55
27.9,43.2,1678284000,2,270.37,1.01,5.18,76.53,2.71,9.14,11.46,0.55
27.9,43.2,1678287600,2,270.37,0.68,6.17,70.81,2.26,8.36,10.69,0.5
27.9,43.2,1678291200,2,277.04,0.15,7.8,64.37,2.09,8.09,10.45,0.51
27.9,43.2,1678294800,1,293.73,0,9.42,58.65,2.26,8.47,11.08,0.7
27.9,43.2,1678298400,1,313.76,0,10.71,52.21,2.47,9.21,12.18,0.96
27.9,43.2,1678302000,1,320.43,0,11.14,47.92,2.56,9.45,12.63,1.06
27.9,43.2,1678305600,1,337.12,0,12,44.35,2.77,9.8,13.13,1.12
27.9,43.2,1678309200,1,350.48,0,13.19,41.84,2.83,9.94,13.28,1.09
27.9,43.2,1678312800,1,337.12,0,12.85,42.2,2.41,8.54,11.46,0.87
27.9,43.2,1678316400,1,310.42,0,10.8,44.35,2.09,6.65,9.05,0.71
27.9,43.2,1678320000,1,297.07,0,9.17,44.7,2.06,5.78,7.93,0.64
27.9,43.2,1678323600,1,293.73,0,8.05,44.7,2.06,5.43,7.47,0.59
27.9,43.2,1678327200,1,290.39,0,7.11,45.42,2,5.22,7.12,0.52
27.9,43.2,1678330800,1,283.72,0,6.51,47.21,2,5.13,6.89,0.5
27.9,43.2,1678334400,1,283.72,0,6.51,49.35,2.15,5.39,7.08,0.51
27.9,43.2,1678338000,1,300.41,0,7.88,47.21,2.5,6.46,8.43,0.63
27.9,43.2,1678341600,1,323.77,0.25,10.54,42.56,2.83,7.75,10.19,0.75
27.9,43.2,1678345200,1,333.79,1.52,10.8,39.7,2.98,8.37,11.18,0.81
27.9,43.2,1678348800,1,333.79,3.13,9,39.7,3.19,8.72,11.75,0.96
27.9,43.2,1678352400,1,327.11,3.63,7.54,42.2,3.4,9.03,12.11,1.12
27.9,43.2,1678356000,1,303.75,2.6,5.83,54.36,3.16,9.02,11.75,1.03
27.9,43.2,1678359600,2,273.7,1.3,4.24,77.96,2.68,8.55,10.49,0.74
27.9,43.2,1678363200,2,257.02,0.87,3.51,90.12,2.35,8.06,9.63,0.64
27.9,43.2,1678366800,2,250.34,0.7,3.38,94.41,2.06,8.16,9.72,0.66
27.9,43.2,1678370400,2,250.34,0.59,3.64,94.41,2.03,9.35,10.95,0.66
27.9,43.2,1678374000,2,253.68,0.41,4.37,91.55,2.03,10.67,12.21,0.53
27.9,43.2,1678377600,2,257.02,0.07,5.57,85.83,2.21,11.1,12.5,0.41
27.9,43.2,1678381200,2,260.35,0,6.43,81.54,2.56,11.45,12.94,0.49
27.9,43.2,1678384800,2,263.69,0,6.6,78.68,3.04,12.57,14.16,0.61
27.9,43.2,1678388400,2,263.69,0,5.91,77.96,3.19,13.39,14.71,0.58
27.9,43.2,1678392000,2,263.69,0,5.48,77.96,3.28,13.99,15.18,0.58
27.9,43.2,1678395600,2,257.02,0,5.27,78.68,3.64,15,16.12,0.51
27.9,43.2,1678399200,2,243.66,0,4.58,80.82,3.58,15.4,16.39,0.39
27.9,43.2,1678402800,2,240.33,0,4.46,79.39,3.28,16.03,16.99,0.36
27.9,43.2,1678406400,2,240.33,0,4.5,77.96,2.95,15.87,16.79,0.43
27.9,43.2,1678410000,2,243.66,0,3.9,77.96,2.26,12.66,13.39,0.54
27.9,43.2,1678413600,2,240.33,0,3.38,75.82,1.82,8.08,8.63,0.53
27.9,43.2,1678417200,2,240.33,0,3.21,72.96,1.74,4.88,5.31,0.43
27.9,43.2,1678420800,2,240.33,0,3.26,70.81,1.79,3.52,3.94,0.39
27.9,43.2,1678424400,2,247,0,4.11,67.23,2.03,3.55,4.11,0.44
27.9,43.2,1678428000,2,257.02,0.17,5.65,62.94,2.32,4.05,4.83,0.51
27.9,43.2,1678431600,1,273.7,1.22,6.51,59.37,2.8,4.86,5.93,0.58
27.9,43.2,1678435200,1,283.72,2.1,6.94,57.94,3.25,5.77,7.25,0.66
27.9,43.2,1678438800,1,277.04,2.26,6.34,59.37,3.34,6.26,8.1,0.69
27.9,43.2,1678442400,1,260.35,0.75,6.85,57.94,2.77,6.7,8.61,0.56
27.9,43.2,1678446000,1,257.02,0.43,6.17,52.93,2.06,8.78,10.6,0.39
27.9,43.2,1678449600,2,263.69,0.37,6.34,52.93,1.76,11.25,13.37,0.28
27.9,43.2,1678453200,2,260.35,0.26,5.44,64.37,1.74,14.41,17.71,0.14
27.9,43.2,1678456800,2,243.66,0.13,3.94,72.24,1.77,22.9,27.15,0.01
27.9,43.2,1678460400,3,236.99,0.06,3.9,75.82,1.94,34.73,38.86,0
27.9,43.2,1678464000,3,236.99,0.01,4.33,80.11,2.03,34.22,37.19,0
27.9,43.2,1678467600,2,230.31,0,4.2,77.96,1.77,24.28,26.43,0
27.9,43.2,1678471200,2,226.97,0,3.81,77.25,1.58,16.74,18.41,0.09
27.9,43.2,1678474800,2,223.64,0,3.56,75.82,1.52,11.75,13.42,0.26
27.9,43.2,1678478400,2,220.3,0,3.21,77.25,1.49,9.09,10.86,0.31
27.9,43.2,1678482000,2,216.96,0,2.91,78.68,1.33,7.76,9.9,0.36
27.9,43.2,1678485600,2,213.62,0,2.53,80.82,1.16,6.46,8.64,0.4
27.9,43.2,1678489200,2,213.62,0,2.31,82.25,1.07,4.89,6.44,0.37
27.9,43.2,1678492800,2,211.95,0,2.18,82.25,1.04,3.9,4.99,0.32
27.9,43.2,1678496400,2,211.95,0,2.14,82.25,1.12,3.45,4.15,0.24
27.9,43.2,1678500000,2,211.95,0,2.12,81.54,1.22,3.42,3.95,0.18
27.9,43.2,1678503600,2,211.95,0,2.14,81.54,1.24,3.48,3.89,0.15
27.9,43.2,1678507200,2,211.95,0,2.14,80.82,1.18,3.36,3.86,0.16
27.9,43.2,1678510800,2,213.62,0,2.25,81.54,1.19,2.69,3.28,0.19
27.9,43.2,1678514400,2,220.3,0.01,2.68,80.11,1.42,2.11,2.77,0.23
27.9,43.2,1678518000,2,226.97,0.03,3.04,77.25,1.73,2.17,2.78,0.23
27.9,43.2,1678521600,2,230.31,0.05,3.38,72.96,2,2.63,3.28,0.27
27.9,43.2,1678525200,2,230.31,0.07,3.56,69.38,2.06,3.05,3.72,0.3
27.9,43.2,1678528800,2,226.97,0.1,3.51,67.23,1.97,3,3.56,0.27
27.9,43.2,1678532400,2,223.64,0.12,3.47,67.95,2.06,2.51,2.93,0.23
27.9,43.2,1678536000,2,223.64,0.18,3.47,67.23,2.29,2.24,2.6,0.22
27.9,43.2,1678539600,2,223.64,0.15,3.68,66.52,2.41,2.06,2.43,0.25
27.9,43.2,1678543200,2,226.97,0.13,4.03,65.09,2.29,1.84,2.27,0.28
27.9,43.2,1678546800,2,233.65,0.08,4.16,62.94,2,1.63,2.05,0.29
27.9,43.2,1678550400,2,240.33,0.02,4.5,62.94,2.15,1.83,2.27,0.34
27.9,43.2,1678554000,2,243.66,0,4.76,61.51,2.44,2.29,2.87,0.43
27.9,43.2,1678557600,1,247,0,4.8,58.65,2.32,2.52,3.25,0.51
27.9,43.2,1678561200,1,250.34,0,4.71,56.51,2.15,2.37,3.17,0.59
27.9,43.2,1678564800,1,257.02,0,4.76,57.22,2.15,2.29,3.07,0.85
27.9,43.2,1678568400,1,257.02,0,4.5,57.94,1.97,2.68,3.3,1.33
27.9,43.2,1678572000,2,247,0,3.38,69.38,1.4,2.04,2.47,1.63
27.9,43.2,1678575600,2,240.33,0,2.55,83.68,1.18,0.95,1.29,1.55
27.9,43.2,1678579200,2,240.33,0,2.23,86.55,1.03,0.6,0.91,1.57
27.9,43.2,1678582800,2,247,0,2.33,80.82,1.12,0.77,1.09,1.92
27.9,43.2,1678586400,2,250.34,0,2.61,75.1,1.4,1.55,1.91,2.31
27.9,43.2,1678590000,2,253.68,0,2.72,73.67,1.71,2.09,2.49,2.69
27.9,43.2,1678593600,2,250.34,0,2.72,75.1,2,2.37,2.8,2.85
27.9,43.2,1678597200,2,253.68,0,2.96,75.82,2.18,2.67,3.19,2.91
27.9,43.2,1678600800,2,253.68,0.04,3.6,75.82,2.21,2.98,3.61,2.98
27.9,43.2,1678604400,2,257.02,0.2,3.73,75.1,2.15,3.12,3.82,3.04
27.9,43.2,1678608000,2,253.68,0.35,3.34,75.1,2.03,3.26,4.01,3.1
27.9,43.2,1678611600,2,253.68,0.43,2.87,75.82,1.79,3.65,4.37,3.04
27.9,43.2,1678615200,2,253.68,0.34,2.4,76.53,1.49,3.56,4.12,2.56
27.9,43.2,1678618800,2,253.68,0.29,2.4,75.1,1.46,3.25,3.72,2.25
27.9,43.2,1678622400,2,257.02,0.22,2.57,72.96,1.45,3.24,3.68,2.15
27.9,43.2,1678626000,2,270.37,0.29,4.33,65.8,1.97,4.27,4.89,2.15
27.9,43.2,1678629600,2,280.38,0.27,5.91,62.23,2.47,5.69,6.44,2.03
27.9,43.2,1678633200,2,280.38,0.13,6.85,64.37,2.8,6.71,7.53,1.84
27.9,43.2,1678636800,2,280.38,0.03,7.28,70.81,3.1,6.9,7.78,1.68
27.9,43.2,1678640400,2,283.72,0,7.63,73.67,3.4,6.65,7.65,1.52
27.9,43.2,1678644000,2,283.72,0,8.14,74.39,3.99,6.45,7.49,1.42
27.9,43.2,1678647600,2,293.73,0,9.25,71.53,4.41,6.95,8.14,1.36
27.9,43.2,1678651200,1,330.45,0,13.02,57.22,4.53,9.38,11.21,1.39
27.9,43.2,1678654800,2,387.19,0,17.31,41.48,4.41,13.15,15.85,1.58
27.9,43.2,1678658400,2,407.22,0.01,17.65,35.41,3.87,14.14,17.18,1.8
27.9,43.2,1678662000,2,367.16,0,13.37,38.98,2.8,10.67,13.15,1.9
27.9,43.2,1678665600,1,317.1,0,8.31,49.35,2.09,6.82,8.55,2.25
27.9,43.2,1678669200,2,283.72,0,5.44,64.37,1.91,4.57,5.79,2.53
27.9,43.2,1678672800,2,277.04,0,5.36,67.23,1.94,4.2,5.34,2.44
27.9,43.2,1678676400,2,280.38,0,5.83,66.52,2,4.29,5.44,2.09
27.9,43.2,1678680000,2,280.38,0,6.08,65.8,2.09,4.4,5.55,1.88
27.9,43.2,1678683600,2,287.06,0.01,6.77,67.23,2.44,4.9,6.15,2.22
27.9,43.2,1678687200,2,287.06,0.37,6.94,72.24,2.71,4.89,6.11,2.66
27.9,43.2,1678690800,2,267.03,0.71,4.63,82.97,2.47,4.07,4.91,2.72
27.9,43.2,1678694400,2,263.69,0.91,3.86,85.12,2.32,4.63,5.38,2.63
27.9,43.2,1678698000,2,260.35,0.82,3.04,87.98,2,5.23,5.9,2.34
27.9,43.2,1678701600,2,233.65,0.3,1.18,97.27,1.24,3.27,3.62,1.88
27.9,43.2,1678705200,2,226.97,0.19,0.76,98.71,1.13,2.48,2.75,1.73
27.9,43.2,1678708800,3,226.97,0.16,0.7,100.14,1.12,2.36,2.63,1.69
27.9,43.2,1678712400,3,226.97,0.16,0.78,100.14,1.18,2.5,2.79,1.66
27.9,43.2,1678716000,3,226.97,0.16,0.93,100.14,1.25,2.49,2.8,1.65
27.9,43.2,1678719600,2,226.97,0.11,1.17,98.71,1.31,2.51,2.84,1.57
27.9,43.2,1678723200,2,233.65,0.06,3.17,92.98,1.91,2.64,3.13,1.52
27.9,43.2,1678726800,2,247,0,4.8,87.26,2.53,3.22,3.94,1.55
27.9,43.2,1678730400,2,257.02,0,5.65,85.12,3.01,3.94,4.92,1.63
27.9,43.2,1678734000,2,260.35,0,5.48,85.83,3.22,4.24,5.3,1.6
27.9,43.2,1678737600,2,257.02,0,5.31,85.83,3.37,4.39,5.49,1.57
27.9,43.2,1678741200,2,250.34,0,5.27,85.83,3.49,4.15,5.18,1.54
27.9,43.2,1678744800,2,236.99,0,4.93,85.83,3.31,3.36,4.19,1.36
27.9,43.2,1678748400,2,230.31,0,4.54,84.4,3.16,2.85,3.56,1.17
27.9,43.2,1678752000,2,226.97,0,4.16,85.12,3.25,2.7,3.31,1.09
27.9,43.2,1678755600,2,226.97,0,3.68,86.55,3.01,2.82,3.43,1.06
27.9,43.2,1678759200,2,240.33,0,5.65,77.96,3.58,3.61,4.47,0.96
27.9,43.2,1678762800,2,257.02,0,8.05,68.66,4.23,4.96,6.2,0.99
27.9,43.2,1678766400,2,277.04,0,10.28,62.23,4.71,6.44,8.01,1.12
27.9,43.2,1678770000,1,303.75,0.02,12.17,59.37,4.59,8.05,9.92,1.2
27.9,43.2,1678773600,2,303.75,0.65,10.71,67.23,4.11,8.05,9.77,1.23
27.9,43.2,1678777200,2,257.02,0.69,4.37,84.4,3.22,5.58,6.69,1.16
27.9,43.2,1678780800,2,243.66,0.61,2.68,89.41,3.04,5.01,6,1.01
27.9,43.2,1678784400,2,230.31,0.39,1.56,94.41,2.68,4.29,5.08,0.88
27.9,43.2,1678788000,3,223.64,0.25,1.03,101.57,2.06,3.12,3.69,0.77
27.9,43.2,1678791600,3,223.64,0.21,0.91,104.43,1.89,2.82,3.27,0.67
27.9,43.2,1678795200,3,220.3,0.2,0.88,107.29,1.91,2.96,3.36,0.61
27.9,43.2,1678798800,3,220.3,0.2,0.95,105.86,2.03,3.2,3.61,0.6
27.9,43.2,1678802400,3,220.3,0.19,1.09,104.43,2.18,3.63,4.06,0.63
27.9,43.2,1678806000,3,220.3,0.13,1.31,103,2.26,4.08,4.54,0.66
27.9,43.2,1678809600,3,220.3,0.04,1.69,101.57,2.38,4.71,5.22,0.62
27.9,43.2,1678813200,3,223.64,0,1.88,100.14,2.5,5.24,5.82,0.59
27.9,43.2,1678816800,2,223.64,0,1.95,98.71,2.53,5.68,6.3,0.59
27.9,43.2,1678820400,2,223.64,0,1.88,98.71,2.56,6.3,6.9,0.61
27.9,43.2,1678824000,2,226.97,0,1.93,97.27,2.59,6.8,7.39,0.64
27.9,43.2,1678827600,2,226.97,0,2.01,95.84,2.56,6.88,7.45,0.64
27.9,43.2,1678831200,2,226.97,0,1.97,94.41,2.44,6.62,7.15,0.59
27.9,43.2,1678834800,2,226.97,0,1.88,94.41,2.32,6.19,6.75,0.55
27.9,43.2,1678838400,2,223.64,0,1.86,95.84,2.15,5.28,5.92,0.51
27.9,43.2,1678842000,2,223.64,0,1.82,97.27,1.91,4.11,4.84,0.48
27.9,43.2,1678845600,3,220.3,0,1.63,101.57,1.7,3.3,4.09,0.41
27.9,43.2,1678849200,3,220.3,0,1.41,105.86,1.61,2.97,3.83,0.33
27.9,43.2,1678852800,3,220.3,0,1.3,107.29,1.65,2.93,3.89,0.28
27.9,43.2,1678856400,3,223.64,0,1.37,107.29,1.68,2.8,3.85,0.26
27.9,43.2,1678860000,3,223.64,0.02,1.44,107.29,1.65,2.56,3.6,0.24
27.9,43.2,1678863600,3,220.3,0.04,1.15,107.29,1.59,2.45,3.44,0.21
27.9,43.2,1678867200,3,220.3,0.07,1.05,105.86,1.68,2.63,3.65,0.2
27.9,43.2,1678870800,3,223.64,0.08,0.96,104.43,1.79,3.12,4.29,0.27
27.9,43.2,1678874400,3,226.97,0.1,0.97,103,2.03,4,5.34,0.46
27.9,43.2,1678878000,3,226.97,0.12,1.08,101.57,2.29,5.9,7.41,0.52
27.9,43.2,1678881600,3,230.31,0.13,1.24,101.57,2.44,8,9.62,0.5
27.9,43.2,1678885200,3,233.65,0.22,1.63,100.14,2.95,10.73,12.57,0.4
27.9,43.2,1678888800,3,236.99,0.23,2.36,100.14,3.87,14,16.13,0.27
27.9,43.2,1678892400,2,243.66,0.19,3.47,98.71,5.07,17.5,19.9,0.17
27.9,43.2,1678896000,2,253.68,0.06,5.65,92.98,6.02,20.56,23.23,0.12
27.9,43.2,1678899600,2,263.69,0,7.2,87.98,6.68,23.49,26.27,0.11
27.9,43.2,1678903200,3,270.37,0,7.54,86.55,6.56,26.87,29.6,0.1
27.9,43.2,1678906800,3,273.7,0,6.68,85.83,5.19,28.3,30.84,0.14
27.9,43.2,1678910400,3,273.7,0,6,84.4,3.93,27.89,30.32,0.27
27.9,43.2,1678914000,3,273.7,0,6,80.82,3.43,27.42,29.78,0.37
27.9,43.2,1678917600,3,267.03,0,5.91,77.25,3.13,27.04,29.29,0.36
27.9,43.2,1678921200,3,263.69,0,5.65,74.39,2.98,26.77,28.95,0.36
27.9,43.2,1678924800,3,260.35,0,5.4,71.53,2.92,26.74,28.91,0.39
27.9,43.2,1678928400,3,263.69,0,5.83,67.95,3.1,27.15,29.22,0.38
27.9,43.2,1678932000,3,263.69,0,6.34,65.09,3.22,26.22,28.04,0.38
27.9,43.2,1678935600,2,260.35,0,6.34,64.37,2.98,22.72,24.24,0.39
27.9,43.2,1678939200,2,257.02,0,5.36,65.8,2.44,17.41,18.53,0.37
27.9,43.2,1678942800,2,267.03,0,5.01,66.52,2.24,13.72,14.61,0.4
27.9,43.2,1678946400,2,270.37,0.03,5.14,65.09,2.15,11.61,12.38,0.36
27.9,43.2,1678950000,2,253.68,0.04,3.26,73.67,1.89,8.7,9.22,0.24
27.9,43.2,1678953600,2,247,0.06,2.57,77.96,1.71,5.98,6.37,0.16
27.9,43.2,1678957200,2,243.66,0.07,1.99,82.25,1.45,3.95,4.23,0.12
27.9,43.2,1678960800,2,247,0.07,1.61,90.12,1.28,3.24,3.45,0.12
27.9,43.2,1678964400,2,243.66,0.06,1.46,94.41,1.13,3.22,3.41,0.12
27.9,43.2,1678968000,2,243.66,0.06,1.46,89.41,1.1,3.23,3.41,0.13
27.9,43.2,1678971600,2,247,0.05,1.67,79.39,1.13,2.64,2.79,0.14
27.9,43.2,1678975200,2,253.68,0.04,1.97,73.67,1.1,2.5,2.64,0.16
27.9,43.2,1678978800,2,257.02,0.02,2.31,72.96,1.1,3.26,3.41,0.19
27.9,43.2,1678982400,2,260.35,0,2.7,75.82,1.34,5,5.18,0.28
27.9,43.2,1678986000,2,260.35,0,3.3,76.53,1.68,6.08,6.3,0.42
27.9,43.2,1678989600,2,263.69,0,3.94,63.66,1.34,4.25,4.49,0.52
27.9,43.2,1678993200,2,263.69,0,3.64,60.08,0.89,2.42,2.64,0.51
27.9,43.2,1678996800,2,260.35,0,3.13,65.09,0.79,2.03,2.23,0.52
27.9,43.2,1679000400,2,257.02,0,2.96,67.23,0.77,1.7,1.89,0.55
27.9,43.2,1679004000,2,253.68,0,3,67.95,0.75,1.38,1.56,0.62
27.9,43.2,1679007600,2,253.68,0,3,67.23,0.76,1.36,1.55,0.65
27.9,43.2,1679011200,2,250.34,0,2.87,67.23,0.73,1.28,1.46,0.61
27.9,43.2,1679014800,2,250.34,0,2.68,68.66,0.71,1.3,1.52,0.65
27.9,43.2,1679018400,2,250.34,0,2.53,71.53,0.7,1.41,1.69,0.74
27.9,43.2,1679022000,2,250.34,0,2.4,73.67,0.69,1.48,1.8,0.82
27.9,43.2,1679025600,2,247,0,2.31,75.1,0.69,1.38,1.71,0.89
27.9,43.2,1679029200,2,247,0,2.42,77.96,0.75,1.36,1.75,1.12
27.9,43.2,1679032800,2,247,0.05,2.74,80.11,0.8,1.27,1.72,1.46
27.9,43.2,1679036400,2,243.66,0.16,2.59,83.68,0.83,1.02,1.48,1.77
27.9,43.2,1679040000,2,243.66,0.28,2.16,86.55,0.83,1,1.48,2.12
27.9,43.2,1679043600,2,240.33,0.35,1.91,87.98,0.79,1.33,1.85,2.37
27.9,43.2,1679047200,2,240.33,0.35,1.54,89.41,0.84,1.88,2.4,2.31
27.9,43.2,1679050800,2,240.33,0.28,1.24,91.55,0.92,2.36,2.85,2.12
27.9,43.2,1679054400,2,240.33,0.24,1.11,92.98,0.95,3.02,3.5,2.09
27.9,43.2,1679058000,2,240.33,0.21,1.11,92.98,1.01,3.27,3.72,2.06
27.9,43.2,1679061600,2,240.33,0.17,1.23,91.55,1.04,3.05,3.49,1.96
27.9,43.2,1679065200,2,240.33,0.1,1.5,90.84,1.03,2.78,3.25,1.98
27.9,43.2,1679068800,2,243.66,0.03,2.1,89.41,1.09,2.82,3.36,2.12
27.9,43.2,1679072400,2,247,0,2.72,87.98,1.24,3.1,3.77,2.41
27.9,43.2,1679076000,2,250.34,0,3.21,88.69,1.37,3.57,4.38,2.72
27.9,43.2,1679079600,2,250.34,0,3.38,89.41,1.43,3.74,4.64,3.01
27.9,43.2,1679083200,2,253.68,0,3.56,89.41,1.4,3.85,4.79,3.29
27.9,43.2,1679086800,2,253.68,0,3.77,87.98,1.34,3.83,4.82,3.64
27.9,43.2,1679090400,2,250.34,0,3.94,85.83,1.27,3.74,4.76,3.96
27.9,43.2,1679094000,2,250.34,0,3.9,81.54,1.21,3.75,4.82,4.18
27.9,43.2,1679097600,2,253.68,0,3.86,77.96,1.22,3.89,4.99,4.24
27.9,43.2,1679101200,2,257.02,0,3.81,74.39,1.27,4.01,5.13,4.31
27.9,43.2,1679104800,2,257.02,0,3.81,72.24,1.4,4.07,5.14,4.37
27.9,43.2,1679108400,2,260.35,0,3.86,70.1,1.61,4.2,5.2,4.37
27.9,43.2,1679112000,2,260.35,0,3.9,69.38,2.03,4.49,5.44,4.24
27.9,43.2,1679115600,2,263.69,0.01,4.03,70.1,2.62,5.1,6.07,4.12
27.9,43.2,1679119200,2,260.35,0.27,4.11,71.53,3.04,5.6,6.54,3.86
27.9,43.2,1679122800,2,257.02,0.36,3.26,73.67,2.59,5.18,5.9,3.13
27.9,43.2,1679126400,2,257.02,0.38,2.68,74.39,2.06,4.75,5.41,2.85
27.9,43.2,1679130000,2,257.02,0.36,2.42,73.67,1.82,4.93,5.58,2.98
27.9,43.2,1679133600,2,257.02,0.19,2.36,73.67,1.68,4.82,5.32,2.47
27.9,43.2,1679137200,2,260.35,0.18,2.38,72.24,1.61,4.66,5.07,2.25
27.9,43.2,1679140800,2,260.35,0.18,2.44,70.1,1.55,4.69,5.1,2.09
27.9,43.2,1679144400,2,263.69,0.15,2.4,67.95,1.46,4.38,4.8,1.82
